district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm,_qc_missing,_qc_outlier_rain,_qc_imputed
Hanumakonda,Velair,2025-06-14,0.0,73.6,97.5,2025-06,False,False,False
Hanumakonda,Velair,2025-06-15,0.0,68.5,91.6,2025-06,False,False,False
Hanumakonda,Velair,2025-06-16,0.0,73.7,87.2,2025-06,False,False,False
Hanumakonda,Velair,2025-06-17,0.0,73.4,87.1,2025-06,False,False,False
Hanumakonda,Velair,2025-06-18,0.0,64.0,82.7,2025-06,False,False,False
Hanumakonda,Velair,2025-06-19,0.0,51.1,75.1,2025-06,False,False,False
Hanumakonda,Velair,2025-06-20,0.0,54.9,81.3,2025-06,False,False,False
Hanumakonda,Velair,2025-06-21,0.0,52.8,80.8,2025-06,False,False,False
Hanumakonda,Velair,2025-06-22,0.0,49.4,80.3,2025-06,False,False,False
Hanumakonda,Velair,2025-06-23,0.0,48.2,79.8,2025-06,False,False,False
Hanumakonda,Velair,2025-06-24,0.0,62.1,78.9,2025-06,False,False,False
Hanumakonda,Velair,2025-06-25,5.7,65.1,99.3,2025-06,False,True,False
Hanumakonda,Velair,2025-06-26,49.5,67.1,99.9,2025-06,False,True,False
Hanumakonda,Velair,2025-06-27,0.0,71.9,96.1,2025-06,False,False,False
Hanumakonda,Velair,2025-06-28,0.0,60.5,83.0,2025-06,False,False,False
Hanumakonda,Velair,2025-06-29,0.0,58.0,81.3,2025-06,False,False,False
Hanumakonda,Velair,2025-06-30,32.3,63.1,99.0,2025-06,False,True,False
Hyderabad,Amberpet,2025-04-06,0.0,40.6,73.7,2025-04,False,False,False
Hyderabad,Amberpet,2025-08-06,0.6,34.7,74.6,2025-08,False,False,False
Hyderabad,Amberpet,2025-12-06,1.4,47.0,93.7,2025-12,False,False,False
Hyderabad,Amberpet,2025-02-06,0.0,40.2,81.0,2025-02,False,False,False
Hyderabad,Amberpet,2025-01-06,0.0,39.0,75.9,2025-01,False,False,False
Hyderabad,Amberpet,2025-07-06,0.1,31.8,66.5,2025-07,False,False,False
Hyderabad,Amberpet,2025-06-06,0.0,38.9,80.4,2025-06,False,False,False
Hyderabad,Amberpet,2025-03-06,0.0,49.5,77.3,2025-03,False,False,False
Hyderabad,Amberpet,2025-05-06,1.7,34.4,84.7,2025-05,False,False,False
Hyderabad,Amberpet,2025-11-06,0.0,57.6,84.9,2025-11,False,False,False
Hyderabad,Amberpet,2025-10-06,0.0,47.3,78.3,2025-10,False,False,False
Hyderabad,Amberpet,2025-09-06,0.0,38.5,76.8,2025-09,False,False,False
Hyderabad,Amberpet,2025-06-13,12.7,46.8,96.8,2025-06,False,True,False
Hyderabad,Amberpet,2025-06-14,4.9,45.6,88.6,2025-06,False,True,False
Hyderabad,Amberpet,2025-06-15,0.0,53.5,82.6,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-16,0.0,52.5,90.0,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-17,0.2,50.8,87.8,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-18,0.0,46.4,81.9,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-19,0.0,47.5,78.6,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-20,0.0,48.9,79.0,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-21,0.0,46.6,82.4,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-22,0.1,42.1,79.7,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-23,0.0,41.0,78.1,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-24,0.0,50.7,79.5,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-25,0.3,59.7,84.2,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-26,0.4,51.1,91.0,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-27,0.3,55.5,81.5,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-28,0.0,46.0,80.6,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-29,0.0,43.2,77.5,2025-06,False,False,False
Hyderabad,Amberpet,2025-06-30,0.6,46.6,86.0,2025-06,False,False,False
Hyderabad,Ameerpet,2025-04-06,0.0,44.0,69.1,2025-04,False,False,False
Hyderabad,Ameerpet,2025-08-06,1.7,35.2,70.1,2025-08,False,False,False
Hyderabad,Ameerpet,2025-12-06,0.0,51.1,78.7,2025-12,False,False,False
Hyderabad,Ameerpet,2025-02-06,0.0,40.6,71.3,2025-02,False,False,False
Hyderabad,Ameerpet,2025-01-06,0.0,38.9,69.7,2025-01,False,False,False
Hyderabad,Ameerpet,2025-07-06,2.7,33.8,72.0,2025-07,False,False,False
Hyderabad,Ameerpet,2025-06-06,0.0,40.6,70.1,2025-06,False,False,False
Hyderabad,Ameerpet,2025-03-06,0.0,48.1,70.0,2025-03,False,False,False
Hyderabad,Ameerpet,2025-05-06,0.0,34.9,69.5,2025-05,False,False,False
Hyderabad,Ameerpet,2025-11-06,0.0,61.6,75.5,2025-11,False,False,False
Hyderabad,Ameerpet,2025-10-06,0.0,55.1,71.3,2025-10,False,False,False
Hyderabad,Ameerpet,2025-09-06,0.0,42.3,71.1,2025-09,False,False,False
Hyderabad,Ameerpet,2025-06-13,19.7,48.6,89.0,2025-06,False,True,False
Hyderabad,Ameerpet,2025-06-14,2.4,51.5,78.7,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-15,0.0,50.4,75.0,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-16,0.0,55.6,80.5,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-17,0.0,54.6,76.9,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-18,0.0,44.8,72.3,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-19,0.0,52.1,77.4,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-20,0.0,58.7,77.8,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-21,0.3,58.6,80.2,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-22,0.0,52.3,78.5,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-23,0.0,52.9,77.3,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-24,1.6,59.0,78.2,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-25,0.0,67.2,83.3,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-26,0.0,62.5,84.2,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-27,0.0,64.1,80.0,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-28,0.0,57.4,79.1,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-29,0.0,55.2,76.5,2025-06,False,False,False
Hyderabad,Ameerpet,2025-06-30,0.0,57.6,81.3,2025-06,False,False,False
Hyderabad,Asifnagar,2025-04-06,0.0,40.8,78.5,2025-04,False,False,False
Hyderabad,Asifnagar,2025-08-06,7.3,33.9,95.6,2025-08,False,True,False
Hyderabad,Asifnagar,2025-12-06,3.9,45.0,98.6,2025-12,False,False,False
Hyderabad,Asifnagar,2025-02-06,0.0,39.2,82.3,2025-02,False,False,False
Hyderabad,Asifnagar,2025-01-06,0.0,38.2,81.4,2025-01,False,False,False
Hyderabad,Asifnagar,2025-07-06,0.0,33.1,76.0,2025-07,False,False,False
Hyderabad,Asifnagar,2025-06-06,0.0,39.2,82.2,2025-06,False,False,False
Hyderabad,Asifnagar,2025-03-06,0.4,43.8,84.4,2025-03,False,False,False
Hyderabad,Asifnagar,2025-05-06,0.4,35.5,84.6,2025-05,False,False,False
Hyderabad,Asifnagar,2025-11-06,0.0,56.5,87.6,2025-11,False,False,False
Hyderabad,Asifnagar,2025-10-06,0.0,52.4,79.9,2025-10,False,False,False
Hyderabad,Asifnagar,2025-09-06,0.0,39.6,78.8,2025-09,False,False,False
Hyderabad,Asifnagar,2025-06-13,3.3,41.5,96.2,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-14,0.9,46.8,90.1,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-15,0.0,51.5,84.5,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-16,0.1,51.1,91.1,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-17,0.0,51.7,88.9,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-18,0.0,41.5,84.5,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-19,0.0,42.0,79.3,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-20,0.0,51.9,79.7,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-21,0.3,47.1,84.5,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-22,0.2,43.5,82.8,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-23,0.0,42.4,80.1,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-24,0.0,49.8,79.6,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-25,0.6,55.9,86.7,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-26,1.3,44.4,95.7,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-27,0.4,45.0,83.2,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-28,0.0,42.0,81.4,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-29,0.0,44.8,78.8,2025-06,False,False,False
Hyderabad,Asifnagar,2025-06-30,0.5,46.6,90.7,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-04-06,0.0,45.1,87.2,2025-04,False,False,False
Hyderabad,Bahadurpura,2025-08-06,0.6,35.3,86.2,2025-08,False,False,False
Hyderabad,Bahadurpura,2025-12-06,22.9,48.7,100.0,2025-12,False,True,False
Hyderabad,Bahadurpura,2025-02-06,0.0,42.4,96.3,2025-02,False,False,False
Hyderabad,Bahadurpura,2025-01-06,0.0,41.9,97.8,2025-01,False,False,False
Hyderabad,Bahadurpura,2025-07-06,0.0,35.3,83.0,2025-07,False,False,False
Hyderabad,Bahadurpura,2025-06-06,0.0,44.0,92.7,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-03-06,0.0,48.7,90.3,2025-03,False,False,False
Hyderabad,Bahadurpura,2025-05-06,1.7,39.0,99.0,2025-05,False,False,False
Hyderabad,Bahadurpura,2025-11-06,0.0,56.5,100.0,2025-11,False,False,False
Hyderabad,Bahadurpura,2025-10-06,0.0,49.8,90.6,2025-10,False,False,False
Hyderabad,Bahadurpura,2025-09-06,0.0,38.2,87.2,2025-09,False,False,False
Hyderabad,Bahadurpura,2025-06-13,5.7,50.2,100.0,2025-06,False,True,False
Hyderabad,Bahadurpura,2025-06-14,1.1,54.0,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-15,0.0,56.4,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-16,0.1,54.9,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-17,1.2,55.5,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-18,0.0,48.1,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-19,0.0,48.1,91.3,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-20,0.0,49.8,91.8,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-21,0.0,48.1,98.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-22,1.5,44.0,94.7,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-23,0.0,43.4,90.3,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-24,0.0,51.8,91.8,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-25,0.4,58.9,98.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-26,1.8,51.5,100.0,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-27,0.2,55.0,96.7,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-28,0.1,46.4,92.7,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-29,0.0,44.2,89.3,2025-06,False,False,False
Hyderabad,Bahadurpura,2025-06-30,0.8,49.7,100.0,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-04-06,0.0,41.4,77.1,2025-04,False,False,False
Hyderabad,Bandlaguda,2025-08-06,0.6,35.3,77.0,2025-08,False,False,False
Hyderabad,Bandlaguda,2025-12-06,32.2,47.8,98.9,2025-12,False,True,False
Hyderabad,Bandlaguda,2025-02-06,0.1,38.9,84.3,2025-02,False,False,False
Hyderabad,Bandlaguda,2025-01-06,0.0,41.0,80.5,2025-01,False,False,False
Hyderabad,Bandlaguda,2025-07-06,1.6,31.6,81.7,2025-07,False,False,False
Hyderabad,Bandlaguda,2025-06-06,0.0,37.9,80.3,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-03-06,0.0,46.3,78.9,2025-03,False,False,False
Hyderabad,Bandlaguda,2025-05-06,4.3,35.6,93.2,2025-05,False,False,False
Hyderabad,Bandlaguda,2025-11-06,0.5,59.7,88.2,2025-11,False,False,False
Hyderabad,Bandlaguda,2025-10-06,0.0,48.4,79.6,2025-10,False,False,False
Hyderabad,Bandlaguda,2025-09-06,0.0,37.2,78.9,2025-09,False,False,False
Hyderabad,Bandlaguda,2025-06-13,8.9,54.2,100.0,2025-06,False,True,False
Hyderabad,Bandlaguda,2025-06-14,0.7,53.8,89.6,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-15,0.0,49.9,84.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-16,1.3,49.9,92.1,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-17,2.2,50.4,92.7,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-18,0.0,44.2,84.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-19,0.0,44.1,80.4,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-20,0.0,50.9,80.9,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-21,0.1,47.7,85.7,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-22,0.6,41.0,83.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-23,0.0,39.4,80.9,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-24,0.3,51.4,82.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-25,0.1,56.4,86.7,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-26,0.6,46.8,91.6,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-27,0.0,48.4,83.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-28,0.0,44.2,82.8,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-29,0.0,43.1,80.4,2025-06,False,False,False
Hyderabad,Bandlaguda,2025-06-30,1.1,47.3,90.1,2025-06,False,False,False
Hyderabad,Charminar,2025-04-06,0.0,42.6,75.4,2025-04,False,False,False
Hyderabad,Charminar,2025-08-06,0.4,34.1,75.3,2025-08,False,False,False
Hyderabad,Charminar,2025-12-06,16.3,47.6,98.4,2025-12,False,True,False
Hyderabad,Charminar,2025-02-06,0.0,39.6,100.0,2025-02,False,False,False
Hyderabad,Charminar,2025-01-06,0.0,37.9,77.5,2025-01,False,False,False
Hyderabad,Charminar,2025-07-06,0.0,33.4,71.6,2025-07,False,False,False
Hyderabad,Charminar,2025-06-06,0.0,38.2,80.3,2025-06,False,False,False
Hyderabad,Charminar,2025-03-06,0.0,46.9,78.3,2025-03,False,False,False
Hyderabad,Charminar,2025-05-06,2.3,35.4,88.6,2025-05,False,False,False
Hyderabad,Charminar,2025-11-06,0.0,58.0,86.0,2025-11,False,False,False
Hyderabad,Charminar,2025-10-06,0.0,45.9,78.3,2025-10,False,False,False
Hyderabad,Charminar,2025-09-06,0.0,34.1,77.1,2025-09,False,False,False
Hyderabad,Charminar,2025-06-13,5.3,55.5,97.8,2025-06,False,True,False
Hyderabad,Charminar,2025-06-14,0.9,54.5,92.9,2025-06,False,False,False
Hyderabad,Charminar,2025-06-15,0.0,55.0,83.5,2025-06,False,False,False
Hyderabad,Charminar,2025-06-16,0.3,56.5,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-17,1.4,56.5,89.3,2025-06,False,False,False
Hyderabad,Charminar,2025-06-18,0.0,48.2,83.2,2025-06,False,False,False
Hyderabad,Charminar,2025-06-19,0.0,48.2,79.4,2025-06,False,False,False
Hyderabad,Charminar,2025-06-20,0.0,50.4,80.3,2025-06,False,False,False
Hyderabad,Charminar,2025-06-21,0.0,46.3,84.2,2025-06,False,False,False
Hyderabad,Charminar,2025-06-22,0.1,40.1,81.1,2025-06,False,False,False
Hyderabad,Charminar,2025-06-23,0.0,39.6,78.8,2025-06,False,False,False
Hyderabad,Charminar,2025-06-24,0.0,49.3,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-25,0.0,59.0,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-26,1.0,52.0,92.4,2025-06,False,False,False
Hyderabad,Charminar,2025-06-27,0.2,53.5,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-28,0.0,45.9,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-29,0.1,43.0,100.0,2025-06,False,False,False
Hyderabad,Charminar,2025-06-30,0.6,45.4,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-04-06,0.0,40.8,77.7,2025-04,False,False,False
Hyderabad,Golkonda,2025-08-06,3.3,33.1,93.3,2025-08,False,False,False
Hyderabad,Golkonda,2025-12-06,6.2,51.4,100.0,2025-12,False,True,False
Hyderabad,Golkonda,2025-02-06,0.0,40.2,84.0,2025-02,False,False,False
Hyderabad,Golkonda,2025-01-06,0.0,39.1,85.4,2025-01,False,False,False
Hyderabad,Golkonda,2025-07-06,0.0,32.9,75.0,2025-07,False,False,False
Hyderabad,Golkonda,2025-06-06,0.0,39.4,84.7,2025-06,False,False,False
Hyderabad,Golkonda,2025-03-06,0.3,47.9,85.4,2025-03,False,False,False
Hyderabad,Golkonda,2025-05-06,0.3,33.9,84.4,2025-05,False,False,False
Hyderabad,Golkonda,2025-11-06,0.0,59.0,90.0,2025-11,False,False,False
Hyderabad,Golkonda,2025-10-06,0.0,50.9,81.8,2025-10,False,False,False
Hyderabad,Golkonda,2025-09-06,0.0,36.6,80.9,2025-09,False,False,False
Hyderabad,Golkonda,2025-06-13,3.0,55.5,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-14,3.0,57.0,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-15,0.0,59.0,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-16,0.2,62.1,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-17,0.2,62.1,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-18,0.0,53.4,97.3,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-19,0.0,51.4,81.5,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-20,0.0,54.0,81.4,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-21,0.0,46.6,84.9,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-22,0.0,42.5,83.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-23,0.0,40.7,80.7,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-24,0.0,50.8,81.4,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-25,0.2,64.8,87.3,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-26,2.7,56.0,100.0,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-27,0.0,59.0,92.7,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-28,0.0,48.5,82.6,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-29,0.0,45.6,79.7,2025-06,False,False,False
Hyderabad,Golkonda,2025-06-30,0.4,48.5,94.9,2025-06,False,False,False
Hyderabad,Himayatnagar,2025-04-06,0.0,45.9,78.3,2025-04,False,False,False
