district,mandal,date,rain_(mm),min_humidity_(%),max_humidity_(%),date_yyyy_mm
Adilabad,Inderavelly,2025-06-24,7.4,71.0,100.0,2025-06
Adilabad,Inderavelly,2025-06-25,12.0,74.5,100.0,2025-06
Adilabad,Inderavelly,2025-06-26,87.1,76.8,100.0,2025-06
Adilabad,Inderavelly,2025-06-27,6.6,87.4,100.0,2025-06
Adilabad,Inderavelly,2025-06-28,14.1,77.4,100.0,2025-06
Adilabad,Inderavelly,2025-06-29,0.0,60.4,90.8,2025-06
Adilabad,Inderavelly,2025-06-30,2.7,72.7,100.0,2025-06
Adilabad,Jainad,2025-04-06,0.0,40.7,77.2,2025-04
Adilabad,Jainad,2025-08-06,0.0,39.0,67.8,2025-08
Adilabad,Jainad,2025-12-06,0.0,63.9,87.4,2025-12
Adilabad,Jainad,2025-02-06,0.0,44.2,69.5,2025-02
Adilabad,Jainad,2025-01-06,0.0,54.3,79.9,2025-01
Adilabad,Jainad,2025-07-06,0.0,38.9,67.0,2025-07
Adilabad,Jainad,2025-06-06,0.0,52.5,79.7,2025-06
Adilabad,Jainad,2025-03-06,0.0,48.3,67.5,2025-03
Adilabad,Jainad,2025-05-06,1.5,41.8,83.5,2025-05
Adilabad,Jainad,2025-11-06,5.3,68.4,90.1,2025-11
Adilabad,Jainad,2025-10-06,31.1,51.7,83.2,2025-10
Adilabad,Jainad,2025-09-06,0.8,41.6,64.7,2025-09
Adilabad,Jainad,2025-06-13,15.2,67.5,92.6,2025-06
Adilabad,Jainad,2025-06-14,4.0,69.8,91.8,2025-06
Adilabad,Jainad,2025-06-15,0.0,66.6,83.0,2025-06
Adilabad,Jainad,2025-06-16,0.0,67.9,80.6,2025-06
Adilabad,Jainad,2025-06-17,15.2,67.9,92.2,2025-06
Adilabad,Jainad,2025-06-18,0.0,61.2,79.6,2025-06
Adilabad,Jainad,2025-06-19,0.1,61.6,84.0,2025-06
Adilabad,Jainad,2025-06-20,3.3,66.6,87.9,2025-06
Adilabad,Jainad,2025-06-21,0.0,62.6,89.6,2025-06
Adilabad,Jainad,2025-06-22,21.0,64.8,91.4,2025-06
Adilabad,Jainad,2025-06-23,0.0,66.1,86.6,2025-06
Adilabad,Jainad,2025-06-24,10.3,70.4,91.4,2025-06
Adilabad,Jainad,2025-06-25,13.2,74.3,93.1,2025-06
Adilabad,Jainad,2025-06-26,137.7,78.1,92.7,2025-06
Adilabad,Jainad,2025-06-27,1.5,85.3,93.5,2025-06
Adilabad,Jainad,2025-06-28,13.3,75.5,92.7,2025-06
Adilabad,Jainad,2025-06-29,0.3,69.7,87.9,2025-06
Adilabad,Jainad,2025-06-30,2.4,77.2,92.2,2025-06
Adilabad,Mavala,2025-04-06,0.0,35.4,70.5,2025-04
Adilabad,Mavala,2025-08-06,0.0,36.2,51.6,2025-08
Adilabad,Mavala,2025-12-06,0.0,65.6,92.6,2025-12
Adilabad,Mavala,2025-02-06,0.0,38.6,71.6,2025-02
Adilabad,Mavala,2025-01-06,0.0,52.2,78.4,2025-01
Adilabad,Mavala,2025-07-06,0.0,36.8,59.1,2025-07
Adilabad,Mavala,2025-06-06,0.0,53.1,70.2,2025-06
Adilabad,Mavala,2025-03-06,0.0,43.5,69.3,2025-03
Adilabad,Mavala,2025-05-06,0.0,34.0,79.5,2025-05
Adilabad,Mavala,2025-11-06,7.3,59.1,92.7,2025-11
Adilabad,Mavala,2025-10-06,55.4,47.6,97.9,2025-10
Adilabad,Mavala,2025-09-06,1.6,32.7,78.2,2025-09
Adilabad,Mavala,2025-06-13,22.1,62.6,96.4,2025-06
Adilabad,Mavala,2025-06-14,15.7,67.6,96.0,2025-06
Adilabad,Mavala,2025-06-15,0.0,47.3,88.7,2025-06
Adilabad,Mavala,2025-06-16,0.0,60.0,78.8,2025-06
Adilabad,Mavala,2025-06-17,2.2,53.3,99.5,2025-06
Adilabad,Mavala,2025-06-18,0.0,42.6,73.0,2025-06
Adilabad,Mavala,2025-06-19,0.8,58.1,81.2,2025-06
Adilabad,Mavala,2025-06-20,5.0,64.1,95.1,2025-06
Adilabad,Mavala,2025-06-21,0.0,54.1,74.3,2025-06
Adilabad,Mavala,2025-06-22,13.6,57.6,98.0,2025-06
Adilabad,Mavala,2025-06-23,0.0,56.1,90.0,2025-06
Adilabad,Mavala,2025-06-24,4.7,65.5,98.0,2025-06
Adilabad,Mavala,2025-06-25,9.6,68.4,98.8,2025-06
Adilabad,Mavala,2025-06-26,76.6,70.7,98.9,2025-06
Adilabad,Mavala,2025-06-27,0.8,77.8,98.8,2025-06
Adilabad,Mavala,2025-06-28,0.6,72.6,94.1,2025-06
Adilabad,Mavala,2025-06-29,0.3,60.6,93.1,2025-06
Adilabad,Mavala,2025-06-30,5.6,74.8,96.5,2025-06
Adilabad,Narnoor,2025-04-06,0.0,42.4,75.1,2025-04
Adilabad,Narnoor,2025-08-06,0.0,37.9,70.7,2025-08
Adilabad,Narnoor,2025-12-06,0.0,67.9,97.1,2025-12
Adilabad,Narnoor,2025-02-06,0.0,36.1,73.6,2025-02
Adilabad,Narnoor,2025-01-06,0.0,49.0,74.0,2025-01
Adilabad,Narnoor,2025-07-06,0.0,33.6,63.5,2025-07
Adilabad,Narnoor,2025-06-06,0.0,54.2,69.0,2025-06
Adilabad,Narnoor,2025-03-06,0.0,50.0,80.8,2025-03
Adilabad,Narnoor,2025-05-06,0.0,39.7,72.2,2025-05
Adilabad,Narnoor,2025-11-06,9.5,64.5,100.0,2025-11
Adilabad,Narnoor,2025-10-06,17.1,58.3,100.0,2025-10
Adilabad,Narnoor,2025-09-06,0.6,35.9,84.2,2025-09
Adilabad,Narnoor,2025-06-13,43.2,72.2,100.0,2025-06
Adilabad,Narnoor,2025-06-14,37.9,75.9,100.0,2025-06
Adilabad,Narnoor,2025-06-15,0.0,61.0,97.1,2025-06
Adilabad,Narnoor,2025-06-16,0.0,67.5,92.6,2025-06
Adilabad,Narnoor,2025-06-17,1.5,68.1,100.0,2025-06
Adilabad,Narnoor,2025-06-18,0.0,56.9,87.6,2025-06
Adilabad,Narnoor,2025-06-19,2.5,63.6,90.1,2025-06
Adilabad,Narnoor,2025-06-20,0.0,68.8,96.7,2025-06
Adilabad,Narnoor,2025-06-21,0.0,52.0,82.8,2025-06
Adilabad,Narnoor,2025-06-22,12.2,56.5,100.0,2025-06
Adilabad,Narnoor,2025-06-23,0.5,62.3,92.6,2025-06
Adilabad,Narnoor,2025-06-24,11.3,64.5,100.0,2025-06
Adilabad,Narnoor,2025-06-25,11.1,69.6,100.0,2025-06
Adilabad,Narnoor,2025-06-26,48.9,83.3,100.0,2025-06
Adilabad,Narnoor,2025-06-27,3.5,85.5,100.0,2025-06
Adilabad,Narnoor,2025-06-28,3.4,78.9,100.0,2025-06
Adilabad,Narnoor,2025-06-29,0.0,61.9,87.6,2025-06
Adilabad,Narnoor,2025-06-30,1.0,76.6,100.0,2025-06
Adilabad,Neradigonda,2025-04-06,0.0,40.5,73.6,2025-04
Adilabad,Neradigonda,2025-08-06,0.0,38.3,71.8,2025-08
Adilabad,Neradigonda,2025-12-06,0.0,72.8,88.1,2025-12
Adilabad,Neradigonda,2025-02-06,0.0,43.1,76.0,2025-02
Adilabad,Neradigonda,2025-01-06,0.0,50.9,75.7,2025-01
Adilabad,Neradigonda,2025-07-06,12.1,41.6,69.2,2025-07
Adilabad,Neradigonda,2025-06-06,0.0,46.8,80.6,2025-06
Adilabad,Neradigonda,2025-03-06,0.0,48.8,72.7,2025-03
Adilabad,Neradigonda,2025-05-06,0.0,39.6,81.5,2025-05
Adilabad,Neradigonda,2025-11-06,8.5,70.8,93.7,2025-11
Adilabad,Neradigonda,2025-10-06,11.1,59.9,87.0,2025-10
Adilabad,Neradigonda,2025-09-06,5.2,39.0,84.2,2025-09
Adilabad,Neradigonda,2025-06-13,0.0,64.2,96.2,2025-06
Adilabad,Neradigonda,2025-06-14,0.0,60.1,92.0,2025-06
Adilabad,Neradigonda,2025-06-15,0.0,60.9,88.3,2025-06
Adilabad,Neradigonda,2025-06-16,0.0,65.1,85.8,2025-06
Adilabad,Neradigonda,2025-06-17,5.9,67.8,95.5,2025-06
Adilabad,Neradigonda,2025-06-18,0.7,58.2,84.6,2025-06
Adilabad,Neradigonda,2025-06-19,2.5,60.2,88.9,2025-06
Adilabad,Neradigonda,2025-06-20,2.4,68.6,92.8,2025-06
Adilabad,Neradigonda,2025-06-21,0.0,62.9,81.6,2025-06
Adilabad,Neradigonda,2025-06-22,1.7,54.2,94.5,2025-06
Adilabad,Neradigonda,2025-06-23,0.0,56.9,87.1,2025-06
Adilabad,Neradigonda,2025-06-24,1.5,63.1,93.7,2025-06
Adilabad,Neradigonda,2025-06-25,3.6,72.5,95.8,2025-06
Adilabad,Neradigonda,2025-06-26,29.4,72.0,96.2,2025-06
Adilabad,Neradigonda,2025-06-27,2.5,85.4,96.5,2025-06
Adilabad,Neradigonda,2025-06-28,1.0,82.6,95.5,2025-06
Adilabad,Neradigonda,2025-06-29,0.0,59.6,81.5,2025-06
Adilabad,Neradigonda,2025-06-30,3.4,66.9,96.5,2025-06
Adilabad,Sirikonda,2025-04-06,0.0,36.1,66.0,2025-04
Adilabad,Sirikonda,2025-08-06,0.0,35.0,50.4,2025-08
Adilabad,Sirikonda,2025-12-06,0.0,60.3,87.9,2025-12
Adilabad,Sirikonda,2025-02-06,0.0,37.3,68.7,2025-02
Adilabad,Sirikonda,2025-01-06,0.0,46.1,67.5,2025-01
Adilabad,Sirikonda,2025-07-06,0.0,38.1,70.0,2025-07
Adilabad,Sirikonda,2025-06-06,0.0,50.3,73.7,2025-06
Adilabad,Sirikonda,2025-03-06,0.0,45.7,76.5,2025-03
Adilabad,Sirikonda,2025-05-06,0.0,35.8,61.1,2025-05
Adilabad,Sirikonda,2025-11-06,14.3,59.0,89.9,2025-11
Adilabad,Sirikonda,2025-10-06,19.7,53.2,89.1,2025-10
Adilabad,Sirikonda,2025-09-06,7.3,35.0,83.0,2025-09
Adilabad,Sirikonda,2025-06-13,5.8,59.5,91.5,2025-06
Adilabad,Sirikonda,2025-06-14,0.0,58.6,91.5,2025-06
Adilabad,Sirikonda,2025-06-15,0.0,50.7,85.0,2025-06
Adilabad,Sirikonda,2025-06-16,0.0,59.0,83.5,2025-06
Adilabad,Sirikonda,2025-06-17,6.3,59.9,90.7,2025-06
Adilabad,Sirikonda,2025-06-18,0.0,49.8,75.3,2025-06
Adilabad,Sirikonda,2025-06-19,1.3,57.2,85.8,2025-06
Adilabad,Sirikonda,2025-06-20,1.2,61.2,85.5,2025-06
Adilabad,Sirikonda,2025-06-21,0.0,49.3,71.2,2025-06
Adilabad,Sirikonda,2025-06-22,20.8,50.3,90.7,2025-06
Adilabad,Sirikonda,2025-06-23,0.0,57.7,85.4,2025-06
Adilabad,Sirikonda,2025-06-24,4.9,61.2,91.1,2025-06
Adilabad,Sirikonda,2025-06-25,12.9,63.0,91.5,2025-06
Adilabad,Sirikonda,2025-06-26,83.0,69.3,91.9,2025-06
Adilabad,Sirikonda,2025-06-27,2.9,72.8,92.3,2025-06
Adilabad,Sirikonda,2025-06-28,4.2,65.2,89.1,2025-06
Adilabad,Sirikonda,2025-06-29,0.0,57.7,83.5,2025-06
Adilabad,Sirikonda,2025-06-30,3.9,68.5,90.7,2025-06
Adilabad,Talamadugu,2025-04-06,0.0,30.2,72.4,2025-04
Adilabad,Talamadugu,2025-08-06,0.0,33.1,68.6,2025-08
Adilabad,Talamadugu,2025-12-06,0.0,57.0,91.8,2025-12
Adilabad,Talamadugu,2025-02-06,0.0,33.4,71.0,2025-02
Adilabad,Talamadugu,2025-01-06,0.0,39.3,72.0,2025-01
Adilabad,Talamadugu,2025-07-06,0.3,32.5,66.5,2025-07
Adilabad,Talamadugu,2025-06-06,0.0,42.7,73.1,2025-06
Adilabad,Talamadugu,2025-03-06,0.0,36.6,68.0,2025-03
Adilabad,Talamadugu,2025-05-06,0.0,32.5,70.8,2025-05
Adilabad,Talamadugu,2025-11-06,18.2,47.3,95.3,2025-11
Adilabad,Talamadugu,2025-10-06,29.0,41.5,88.2,2025-10
Adilabad,Talamadugu,2025-09-06,8.2,32.8,81.6,2025-09
Adilabad,Talamadugu,2025-06-13,3.6,49.1,93.8,2025-06
Adilabad,Talamadugu,2025-06-14,0.0,56.6,92.9,2025-06
Adilabad,Talamadugu,2025-06-15,0.0,44.7,85.0,2025-06
Adilabad,Talamadugu,2025-06-16,0.0,46.5,80.5,2025-06
Adilabad,Talamadugu,2025-06-17,4.9,47.0,95.7,2025-06
Adilabad,Talamadugu,2025-06-18,0.0,52.1,82.7,2025-06
Adilabad,Talamadugu,2025-06-19,0.0,60.0,87.3,2025-06
Adilabad,Talamadugu,2025-06-20,5.7,53.7,93.3,2025-06
Adilabad,Talamadugu,2025-06-21,0.0,45.4,78.6,2025-06
Adilabad,Talamadugu,2025-06-22,12.8,44.2,95.9,2025-06
Adilabad,Talamadugu,2025-06-23,0.0,43.1,84.7,2025-06
Adilabad,Talamadugu,2025-06-24,3.3,51.4,94.8,2025-06
Adilabad,Talamadugu,2025-06-25,11.8,52.3,96.1,2025-06
Adilabad,Talamadugu,2025-06-26,121.3,61.2,97.4,2025-06
Adilabad,Talamadugu,2025-06-27,6.4,71.6,97.2,2025-06
Adilabad,Talamadugu,2025-06-28,2.3,60.8,94.4,2025-06
Adilabad,Talamadugu,2025-06-29,0.0,48.6,88.7,2025-06
Adilabad,Talamadugu,2025-06-30,8.5,63.1,94.1,2025-06
Adilabad,Tamsi,2025-04-06,0.0,43.0,75.6,2025-04
Adilabad,Tamsi,2025-08-06,0.0,42.4,71.5,2025-08
Adilabad,Tamsi,2025-12-06,0.0,62.5,86.3,2025-12
Adilabad,Tamsi,2025-02-06,0.0,46.7,73.5,2025-02
Adilabad,Tamsi,2025-01-06,0.0,53.9,75.2,2025-01
Adilabad,Tamsi,2025-07-06,0.0,41.9,68.5,2025-07
Adilabad,Tamsi,2025-06-06,0.0,54.9,78.2,2025-06
Adilabad,Tamsi,2025-03-06,0.0,48.8,70.9,2025-03
Adilabad,Tamsi,2025-05-06,0.0,42.4,72.6,2025-05
Adilabad,Tamsi,2025-11-06,20.2,53.2,91.7,2025-11
Adilabad,Tamsi,2025-10-06,29.2,56.2,73.9,2025-10
Adilabad,Tamsi,2025-09-06,3.5,41.9,86.0,2025-09
Adilabad,Tamsi,2025-06-13,5.3,56.3,91.1,2025-06
Adilabad,Tamsi,2025-06-14,1.6,63.0,96.8,2025-06
Adilabad,Tamsi,2025-06-15,0.0,60.9,90.0,2025-06
Adilabad,Tamsi,2025-06-16,0.0,67.3,86.5,2025-06
Adilabad,Tamsi,2025-06-17,4.6,65.1,100.0,2025-06
Adilabad,Tamsi,2025-06-18,3.3,53.9,94.4,2025-06
Adilabad,Tamsi,2025-06-19,0.5,60.0,89.5,2025-06
Adilabad,Tamsi,2025-06-20,4.3,69.9,95.4,2025-06
Adilabad,Tamsi,2025-06-21,0.0,57.2,81.9,2025-06
Adilabad,Tamsi,2025-06-22,10.0,61.4,99.2,2025-06
Adilabad,Tamsi,2025-06-23,0.0,59.5,86.5,2025-06
Adilabad,Tamsi,2025-06-24,3.2,68.2,99.2,2025-06
Adilabad,Tamsi,2025-06-25,17.6,68.6,100.0,2025-06
Adilabad,Tamsi,2025-06-26,135.3,74.3,100.0,2025-06
Adilabad,Tamsi,2025-06-27,9.9,81.3,100.0,2025-06
Adilabad,Tamsi,2025-06-28,0.4,67.2,97.7,2025-06
Adilabad,Tamsi,2025-06-29,0.0,54.6,87.8,2025-06
Adilabad,Tamsi,2025-06-30,7.6,68.9,92.3,2025-06
Adilabad,Utnur,2025-04-06,0.0,42.6,64.0,2025-04
Adilabad,Utnur,2025-08-06,0.0,40.3,80.9,2025-08
Adilabad,Utnur,2025-12-06,0.0,67.1,100.0,2025-12
Adilabad,Utnur,2025-02-06,0.0,40.9,67.0,2025-02
Adilabad,Utnur,2025-01-06,0.0,50.3,84.0,2025-01
Adilabad,Utnur,2025-07-06,0.0,44.4,84.0,2025-07
Adilabad,Utnur,2025-06-06,0.0,56.1,89.0,2025-06
Adilabad,Utnur,2025-03-06,0.0,50.9,72.9,2025-03
Adilabad,Utnur,2025-05-06,0.6,42.0,56.1,2025-05
Adilabad,Utnur,2025-11-06,11.6,65.1,98.2,2025-11
Adilabad,Utnur,2025-10-06,44.2,60.1,100.0,2025-10
Adilabad,Utnur,2025-09-06,3.8,39.7,94.5,2025-09
Adilabad,Utnur,2025-06-13,14.7,80.0,100.0,2025-06
Adilabad,Utnur,2025-06-14,0.0,74.1,100.0,2025-06
Adilabad,Utnur,2025-06-15,0.0,66.1,92.1,2025-06
Adilabad,Utnur,2025-06-16,0.0,69.4,90.3,2025-06
Adilabad,Utnur,2025-06-17,2.7,69.8,99.7,2025-06
Adilabad,Utnur,2025-06-18,6.1,58.6,100.0,2025-06
Adilabad,Utnur,2025-06-19,1.1,61.1,94.0,2025-06
Adilabad,Utnur,2025-06-20,2.0,69.9,96.8,2025-06
Adilabad,Utnur,2025-06-21,0.5,55.6,88.4,2025-06
Adilabad,Utnur,2025-06-22,13.0,60.1,100.0,2025-06
Adilabad,Utnur,2025-06-23,0.0,60.1,93.5,2025-06
Adilabad,Utnur,2025-06-24,13.0,64.6,100.0,2025-06
Adilabad,Utnur,2025-06-25,11.7,66.1,100.0,2025-06
Adilabad,Utnur,2025-06-26,41.3,80.0,100.0,2025-06
Adilabad,Utnur,2025-06-27,2.0,87.9,100.0,2025-06
Adilabad,Utnur,2025-06-28,9.9,72.2,100.0,2025-06
Adilabad,Utnur,2025-06-29,0.0,63.1,98.2,2025-06
Adilabad,Utnur,2025-06-30,2.3,76.1,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-04-06,0.0,51.0,88.6,2025-04
Bhadradri Kothagudem,Allapalli,2025-08-06,0.0,44.8,84.1,2025-08
Bhadradri Kothagudem,Allapalli,2025-12-06,0.0,63.4,94.0,2025-12
Bhadradri Kothagudem,Allapalli,2025-02-06,0.0,43.7,87.8,2025-02
Bhadradri Kothagudem,Allapalli,2025-01-06,0.0,54.9,100.0,2025-01
Bhadradri Kothagudem,Allapalli,2025-07-06,0.0,41.1,89.8,2025-07
Bhadradri Kothagudem,Allapalli,2025-06-06,0.0,42.1,87.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-03-06,0.0,42.7,75.7,2025-03
Bhadradri Kothagudem,Allapalli,2025-05-06,0.0,42.1,79.9,2025-05
Bhadradri Kothagudem,Allapalli,2025-11-06,6.9,53.5,100.0,2025-11
Bhadradri Kothagudem,Allapalli,2025-10-06,0.0,59.8,87.4,2025-10
Bhadradri Kothagudem,Allapalli,2025-09-06,0.0,40.9,75.0,2025-09
Bhadradri Kothagudem,Allapalli,2025-06-13,0.0,54.4,93.5,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-14,0.0,55.8,94.4,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-15,8.8,54.9,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-16,0.0,59.4,89.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-17,0.0,62.5,87.4,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-18,0.3,53.1,75.3,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-19,0.0,46.3,69.8,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-20,0.0,54.0,82.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-21,2.9,51.1,95.7,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-22,18.4,41.6,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-23,4.7,55.3,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-24,2.0,82.5,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-25,15.2,69.5,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-26,29.8,65.7,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-27,19.9,79.7,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-28,0.0,59.4,100.0,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-29,0.0,52.6,97.4,2025-06
Bhadradri Kothagudem,Allapalli,2025-06-30,9.2,58.5,100.0,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-04-06,0.3,74.6,100.0,2025-04
Bhadradri Kothagudem,Annapureddipalle,2025-08-06,0.0,70.0,100.0,2025-08
Bhadradri Kothagudem,Annapureddipalle,2025-12-06,0.0,78.4,92.8,2025-12
Bhadradri Kothagudem,Annapureddipalle,2025-02-06,0.0,83.5,100.0,2025-02
Bhadradri Kothagudem,Annapureddipalle,2025-01-06,0.0,87.8,100.0,2025-01
Bhadradri Kothagudem,Annapureddipalle,2025-07-06,0.0,66.7,100.0,2025-07
Bhadradri Kothagudem,Annapureddipalle,2025-06-06,0.0,68.1,100.0,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-03-06,0.0,83.5,100.0,2025-03
Bhadradri Kothagudem,Annapureddipalle,2025-05-06,0.0,82.3,100.0,2025-05
Bhadradri Kothagudem,Annapureddipalle,2025-11-06,35.4,56.7,100.0,2025-11
Bhadradri Kothagudem,Annapureddipalle,2025-10-06,0.0,74.2,100.0,2025-10
Bhadradri Kothagudem,Annapureddipalle,2025-09-06,0.0,65.7,100.0,2025-09
Bhadradri Kothagudem,Annapureddipalle,2025-06-13,0.0,73.7,94.6,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-14,0.0,77.1,94.9,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-15,0.0,73.1,94.2,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-16,0.0,72.2,93.3,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-17,0.3,69.9,96.3,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-18,0.0,60.7,83.3,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-19,0.0,57.6,81.9,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-20,0.0,58.1,73.7,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-21,2.2,57.5,94.6,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-22,6.1,53.8,95.0,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-23,2.3,60.5,96.5,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-24,2.5,89.7,96.9,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-25,1.1,88.6,96.9,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-26,61.6,87.7,96.0,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-27,5.2,87.4,93.2,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-28,0.5,86.3,96.9,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-29,0.0,83.8,90.3,2025-06
Bhadradri Kothagudem,Annapureddipalle,2025-06-30,45.1,81.1,94.3,2025-06
Bhadradri Kothagudem,Aswapuram,2025-04-06,0.9,61.2,100.0,2025-04
Bhadradri Kothagudem,Aswapuram,2025-08-06,0.0,49.8,100.0,2025-08
Bhadradri Kothagudem,Aswapuram,2025-12-06,0.0,76.3,100.0,2025-12
Bhadradri Kothagudem,Aswapuram,2025-02-06,0.0,53.4,97.6,2025-02
Bhadradri Kothagudem,Aswapuram,2025-01-06,0.0,67.1,100.0,2025-01
Bhadradri Kothagudem,Aswapuram,2025-07-06,0.0,50.5,100.0,2025-07
Bhadradri Kothagudem,Aswapuram,2025-06-06,0.0,55.3,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-03-06,0.0,48.8,94.4,2025-03
Bhadradri Kothagudem,Aswapuram,2025-05-06,0.0,52.9,98.5,2025-05
Bhadradri Kothagudem,Aswapuram,2025-11-06,7.0,66.6,100.0,2025-11
Bhadradri Kothagudem,Aswapuram,2025-10-06,0.0,68.9,100.0,2025-10
Bhadradri Kothagudem,Aswapuram,2025-09-06,0.0,45.4,86.4,2025-09
Bhadradri Kothagudem,Aswapuram,2025-06-13,0.0,59.3,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-14,36.5,61.2,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-15,7.1,61.7,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-16,0.0,66.1,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-17,0.0,73.4,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-18,0.0,61.7,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-19,0.0,53.8,81.4,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-20,0.0,61.7,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-21,0.0,59.3,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-22,18.0,56.3,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-23,6.4,65.1,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-24,3.1,87.5,96.7,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-25,16.5,80.7,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-26,15.9,89.4,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-27,4.4,82.5,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-28,0.0,64.1,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-29,0.0,56.8,100.0,2025-06
Bhadradri Kothagudem,Aswapuram,2025-06-30,11.6,64.1,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-04-06,0.4,56.7,96.0,2025-04
Bhadradri Kothagudem,Aswaraopeta,2025-08-06,0.0,45.2,96.9,2025-08
Bhadradri Kothagudem,Aswaraopeta,2025-12-06,0.0,73.8,100.0,2025-12
Bhadradri Kothagudem,Aswaraopeta,2025-02-06,0.0,47.0,89.6,2025-02
Bhadradri Kothagudem,Aswaraopeta,2025-01-06,0.0,63.8,95.0,2025-01
Bhadradri Kothagudem,Aswaraopeta,2025-07-06,0.0,42.0,93.2,2025-07
Bhadradri Kothagudem,Aswaraopeta,2025-06-06,0.0,45.8,95.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-03-06,0.0,44.1,87.8,2025-03
Bhadradri Kothagudem,Aswaraopeta,2025-05-06,0.0,47.9,92.3,2025-05
Bhadradri Kothagudem,Aswaraopeta,2025-11-06,34.3,61.0,100.0,2025-11
Bhadradri Kothagudem,Aswaraopeta,2025-10-06,0.0,50.2,95.0,2025-10
Bhadradri Kothagudem,Aswaraopeta,2025-09-06,0.0,43.6,89.6,2025-09
Bhadradri Kothagudem,Aswaraopeta,2025-06-13,2.0,57.1,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-14,0.0,77.0,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-15,35.6,66.7,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-16,0.0,69.7,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-17,0.0,73.7,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-18,0.0,58.6,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-19,0.0,58.6,96.9,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-20,0.0,61.0,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-21,14.6,54.8,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-22,14.5,51.9,100.0,2025-06
Bhadradri Kothagudem,Aswaraopeta,2025-06-23,16.4,63.8,100.0,2025-06
